material_id,formula_pretty,n_elements,contains_transition_metal,formation_energy_per_atom,energy_per_atom,band_gap,is_semiconductor,density,volume,elements
mp-768561,Li3MnV(PO4)3,5,True,-0.7253083288498239,-0.0973871666660845,-0.2848942263497884,False,-0.6295318648694322,0.1669473882424484,"['Li', 'Mn', 'O', 'P', 'V']"
mp-15794,LiYSe2,3,False,0.0060438335928187,-2.182493784498706,0.163614495762393,True,0.5488457933096209,-0.9719250632743422,"['Li', 'Se', 'Y']"
mp-1184981,Li2NdPb,3,False,1.7896220089335582,1.1186235725622355,-0.8682128617659177,False,2.1609535944518057,-0.9871922487730078,"['Li', 'Nd', 'Pb']"
mp-759680,LiSi2BiO6,4,False,-0.837450423774853,-0.026572260540432,1.662435309873996,True,0.8844656249334278,-0.5422138750190183,"['Bi', 'Li', 'O', 'Si']"
mp-759780,Li2Nb6NiO18,4,True,-0.7712419818772277,-0.3761827440040707,-0.0286809104572009,False,0.5714483141294292,0.6738531273322493,"['Li', 'Nb', 'Ni', 'O']"
mp-1101482,NaLi2FePCO7,6,True,-0.368472859155794,0.037498818946912,1.8346209500206252,True,-0.6023782132273005,0.4288479151665769,"['C', 'Fe', 'Li', 'Na', 'O', 'P']"
mp-774421,Li3Fe8(BO3)8,4,True,-0.3032981382294526,-0.1989423733951692,0.2847470597507223,True,-0.3649606912468223,0.1653679434329586,"['B', 'Fe', 'Li', 'O']"
mp-1277622,LiVGaO4,4,False,-0.442604994281265,0.0204993874623892,0.2504182671615206,True,0.3455795528618051,-0.3768631441960452,"['Ga', 'Li', 'O', 'V']"
mp-17240,RbNa3Li12(SiO4)4,5,False,-0.714760871363069,0.3123179373230605,2.3839493410979404,True,-0.7552300685887312,-0.1295859806320649,"['Li', 'Na', 'O', 'Rb', 'Si']"
mp-779905,Li3Mn2Fe(BO3)3,5,True,-0.5229217593894053,-0.1641890523552649,1.114731950398537,True,-0.3569100920223587,-0.1560580622546269,"['B', 'Fe', 'Li', 'Mn', 'O']"
mp-867342,Li3Ge,2,False,1.811545543250766,1.2657685159503622,-0.8682128617659177,False,-0.7363221823117381,-1.0690169295242398,"['Ge', 'Li']"
mp-756115,Li3Fe5(CoO6)2,4,True,0.3731074718593505,0.031856132106989,-0.4536266743424744,False,0.5835215547310897,-0.6054761131550899,"['Co', 'Fe', 'Li', 'O']"
mp-1177293,Li4TiCr2Ni3(PO4)6,6,True,-0.544269007455897,-0.0803418020186813,0.0565655389901476,True,-0.2959952070468351,0.1034753903039699,"['Cr', 'Li', 'Ni', 'O', 'P', 'Ti']"
mp-34465,Li2HN,3,False,1.601812868757643,0.8331558402863796,1.0407930125141016,True,-1.5423881769555503,-1.142255759121804,"['H', 'Li', 'N']"
mp-1330351,Li4AlCr3O8,4,False,0.5174734513654841,0.2258654909826991,-0.0011230828757315,False,0.1082750926281916,-0.4078042375176632,"['Al', 'Cr', 'Li', 'O']"
mp-760067,Ba2LiVP2O9,5,False,-1.07649231181735,-0.1029096646745128,0.5412312142436191,True,0.1327342246445602,0.069631801518532,"['Ba', 'Li', 'O', 'P', 'V']"
mp-961723,LiCaRh,3,False,2.2604428961639407,-1.1110056122090186,-0.6968397374202162,False,0.2700482861592738,-1.0650866888671584,"['Ca', 'Li', 'Rh']"
mp-7744,LiSO3F,4,False,-0.2749597204708563,0.3634363584800564,3.0532592321122696,True,-1.1696342790269494,-0.7303931002937853,"['F', 'Li', 'O', 'S']"
mp-753549,LiV6O7F5,4,False,-0.8563093376560407,-0.2235986412182531,0.1708594283206674,True,0.2886559351541716,-0.6423732266038491,"['F', 'Li', 'O', 'V']"
mp-768809,Li3Bi(BO3)2,4,False,-0.4576920575613771,0.1447027344267598,1.4110970887869765,True,0.3093382203278946,0.3436479319020702,"['B', 'Bi', 'Li', 'O']"
mp-765022,LiVPO4,4,False,-0.7236031363280706,-0.1525637919370101,1.0716686129493609,True,-0.2288200734404205,1.342395127158364,"['Li', 'O', 'P', 'V']"
mp-1175395,Li9Mn2Co5O16,4,True,0.1401736300072614,0.2125835896932355,0.0188512638970784,True,0.2933897657471243,-0.4105170257468397,"['Co', 'Li', 'Mn', 'O']"
mp-1175903,Li9Mn2Co5O16,4,True,0.1479370895419637,0.2146310347824023,0.1276606715713358,True,0.2829482617410907,-0.4074219184490989,"['Co', 'Li', 'Mn', 'O']"
mp-26719,LiV(PO3)4,4,False,-0.7259376017056723,-0.1361601105287622,0.6948644102690624,True,-0.9179845860768246,0.269061650469318,"['Li', 'O', 'P', 'V']"
mp-757786,Li2V3P9O28,4,False,-0.7166495954473446,-0.1586803689243474,0.4534795077434097,True,-0.5215640921813912,0.2039611371579219,"['Li', 'O', 'P', 'V']"
mp-1643680,Li4FeTe(WO6)2,5,True,-0.1005383290471631,-0.0043734924152789,-0.5513316994040509,False,1.4518632671729288,0.0105554693427727,"['Fe', 'Li', 'O', 'Te', 'W']"
mp-1222720,Li2Al2SiO6,4,False,-1.2848304895097715,-0.0245695270159054,2.2639678411609268,True,-1.003850175456306,-0.8291070404122046,"['Al', 'Li', 'O', 'Si']"
mp-759853,Li3Co2Si3O10,4,True,-0.6021730954901262,-0.0022730655874993,-0.8682128617659177,False,-0.4985836548844535,-0.0160836174107966,"['Co', 'Li', 'O', 'Si']"
mp-1031514,LiMg6AlO8,4,False,-1.120581993823023,0.2454619257848692,3.072421063084152,True,-0.2279381805970014,-0.8053558669196175,"['Al', 'Li', 'Mg', 'O']"
mp-753323,Li4Mn2OF7,4,True,-1.0132882379063852,0.3533153873906309,-0.2198929622755586,False,-0.514306876046699,-0.3162303143397106,"['F', 'Li', 'Mn', 'O']"
mp-759575,Li2FeSiO4,4,True,-0.6481538197963022,0.0075687275948261,1.423217116150817,True,-0.4192741697538522,-0.2445822556439156,"['Fe', 'Li', 'O', 'Si']"
mp-673134,LiSn2P3O10,4,False,-0.485107049771566,0.0388896464217622,1.1611130607015032,True,-0.1561192857571891,0.1178244941669876,"['Li', 'O', 'P', 'Sn']"
mp-1097058,LiMn2O4,3,True,-0.0816729570299436,-0.1417990149980071,-0.6326509891469141,False,0.1839212692828065,2.6389650838288987,"['Li', 'Mn', 'O']"
mp-758519,LiFeSiO4,4,True,-0.5179306244960953,-0.0732848356206859,0.7418549074227245,True,-0.4655391519641111,-0.2656735267497477,"['Fe', 'Li', 'O', 'Si']"
mp-758021,LiV(PO3)4,4,False,-0.6854121662531972,-0.1254724005674205,1.0359856273586112,True,-0.7187770971571351,1.440862958974725,"['Li', 'O', 'P', 'V']"
mp-771275,Li4V(TeO4)3,4,False,0.1103845300917448,0.3271217711850516,-0.8682128617659177,False,0.691337593459233,-0.58309453878673,"['Li', 'O', 'Te', 'V']"
mp-26201,Li3Co3(PO4)4,4,True,-0.3110405905460008,0.0287931851538321,-0.4570121568463405,False,-0.2448011627571988,0.3982757287815139,"['Co', 'Li', 'O', 'P']"
mp-773650,Li2V3CuO8,4,False,-0.2985157818480909,-0.0892043959229812,-0.3867972497161582,False,0.1561771185094143,0.4866683987836874,"['Cu', 'Li', 'O', 'V']"
mp-768397,Li24Ti5Cr7O36,4,False,-0.6260590950884256,0.0398141714479322,-0.048858386180243,False,-0.1814265414564634,0.61676129355465,"['Cr', 'Li', 'O', 'Ti']"
mp-1345532,Li5Ti2Ni3O10,4,True,1.7662549212052452,0.6676296759690972,-0.8682128617659177,False,0.349875938847168,-0.7146745191091883,"['Li', 'Ni', 'O', 'Ti']"
mp-754221,LiFe2F5,3,True,-0.7769590511671642,0.3031633363833231,1.2963292319059154,True,-0.3007326006833397,-0.6174968018728401,"['F', 'Fe', 'Li']"
mp-758786,Li4VO3F2,4,False,-0.7677472342358819,0.3094110577000827,0.2670071314304647,True,-0.6608484315847343,-0.6664005832462574,"['F', 'Li', 'O', 'V']"
mp-849554,Li2Mn3(BO3)3,4,True,-0.4991019604733887,-0.2291979950774622,-0.8682128617659177,False,-0.4146047689254518,0.9375654775559296,"['B', 'Li', 'Mn', 'O']"
mp-759066,LiAgF3,3,False,-0.0315464336490362,-0.3915415196253928,-0.8682128617659177,False,0.4178729599394143,-0.8615426562535338,"['Ag', 'F', 'Li']"
mp-756337,Li2CoCu(PO4)2,5,True,-0.3309205591330543,0.0947283677252922,-0.8682128617659177,False,-0.0177896606719701,-0.3977871100220853,"['Co', 'Cu', 'Li', 'O', 'P']"
mp-685529,Li2(NiO2)21,3,True,1.635205224043421,0.4834889421756347,-0.8682128617659177,False,0.566318907403416,0.7630089194592642,"['Li', 'Ni', 'O']"
mp-1078460,Li2CuSn2,3,False,1.8305003611415251,1.0967397831530212,-0.8682128617659177,False,1.2127738077992367,-0.6953840574546373,"['Cu', 'Li', 'Sn']"
mp-558382,Li2SO4,3,False,-0.3105107426165868,0.3067169445402318,3.187866016465986,True,-0.79420642537351,-0.826802730972489,"['Li', 'O', 'S']"
mp-1177079,Li5Ta12O32,3,False,-1.3392008922419465,-0.6517312081756158,-0.8682128617659177,False,2.57488050535648,2.1921205437801423,"['Li', 'O', 'Ta']"
mp-753625,Li8MnO5F,4,True,-0.2573804203086042,0.4826902773646991,0.4843551081786679,True,-0.7914078646561354,0.3266544710349149,"['F', 'Li', 'Mn', 'O']"
mp-1174918,Li7Mn2(CoO4)3,4,True,0.0941849822686219,0.2039830787288184,-0.8537229966493716,False,0.2278590262225242,-0.6201399523220427,"['Co', 'Li', 'Mn', 'O']"
mp-801707,Li2Si4Ni5O14,4,True,2.075628416214846,0.6506080088508457,-0.8682128617659177,False,0.042537126623993,-0.4288764787045241,"['Li', 'Ni', 'O', 'Si']"
mp-1174236,Li5Mn(CoO4)2,4,True,0.1574260478556484,0.2645046156254179,-0.8682128617659177,False,0.1809083910371376,-0.8380321943079923,"['Co', 'Li', 'Mn', 'O']"
mp-861616,LiSc2Ir,3,False,1.4383735553536607,0.2198392970824348,-0.8682128617659177,False,2.1064059979839063,-1.0372277541784418,"['Ir', 'Li', 'Sc']"
mp-849588,LiMn2(BO3)2,4,True,-0.4960312374255971,-0.2611898490683237,-0.5811916550881493,False,-0.4719988951649,-0.4997651473216355,"['B', 'Li', 'Mn', 'O']"
mp-1196128,LiAlH8C16(O2F9)4,6,False,0.2237260647202354,0.4000412742145542,3.0707283218322186,True,-1.1511070250929123,1.23308498881093,"['Al', 'C', 'F', 'H', 'Li', 'O']"
mp-759390,Li3Bi2(PO4)3,4,False,-0.5338687715460506,0.1049329895061186,1.2758809175825638,True,0.5218590772845855,1.8257861792573504,"['Bi', 'Li', 'O', 'P']"
mp-1303136,Li2FeO3,3,True,0.1064933123222366,0.2548045523599064,-0.8240661699155039,False,0.0735950472883511,-0.6532266600855393,"['Fe', 'Li', 'O']"
mp-1096433,LiBe2Os,3,False,5.201470710793375,1.415173754073622,-0.4798303089223982,False,-2.103229689592629,0.4627444340811519,"['Be', 'Li', 'Os']"
mp-1177733,Li3Cr2(PO4)3,4,False,-0.6609331712657712,-0.0957899473170389,0.6594522632786237,True,-0.7079130910211254,1.6808867930058813,"['Cr', 'Li', 'O', 'P']"
mp-760163,LiVFeP2(HO5)2,6,True,-0.3559492825437407,-0.0325464978143955,0.2027506735070853,True,-0.4259213214717915,-0.1980932028785732,"['Fe', 'H', 'Li', 'O', 'P', 'V']"
mp-6327,LiAlSiO4,4,False,-1.3519145713307616,-0.0974034851643734,2.38090240684446,True,-0.998256632106488,-0.4354876409730626,"['Al', 'Li', 'O', 'Si']"
mp-25317,Li3(CuO2)2,3,False,0.4498970557642339,0.5704147758275468,-0.8682128617659177,False,-0.1583444610165438,-0.9489539606658898,"['Cu', 'Li', 'O']"
mp-540420,LiFe2(PO4)3,4,True,-0.2546956400403538,-0.051222004740833,-0.8212223646122563,False,-0.4992388983882055,0.0500930289552488,"['Fe', 'Li', 'O', 'P']"
mp-755817,Li8MnO6,3,True,-0.1155462157274747,0.4614067031311614,0.3420971333662149,True,-0.680509989748521,-0.8759346029510076,"['Li', 'Mn', 'O']"
mp-774239,Li(CoO2)2,3,True,0.6624380052953492,0.222613637399318,-0.8682128617659177,False,0.6754362137146066,-0.4773505969199047,"['Co', 'Li', 'O']"
mp-768717,Li4Cr3NiO8,4,True,-0.2258111646270529,-0.0070549864526286,-0.8682128617659177,False,0.3329190825345133,-0.4018451774214669,"['Cr', 'Li', 'Ni', 'O']"
mp-6668,LiTiPO5,4,False,-1.1796456444055596,-0.2216276562288597,1.2372864170384903,True,-0.3274871858546282,-0.2630407523780028,"['Li', 'O', 'P', 'Ti']"
mp-759678,Li4Ti15O32,3,False,-1.4513875685128237,-0.4620332072800626,0.4490783804883838,True,-0.1812523054739237,0.4951820302976571,"['Li', 'O', 'Ti']"
mp-1177652,Li3Fe5(PO4)6,4,True,-0.4469068499957518,-0.1010139224817951,0.7260785589547085,True,-0.7236380258781425,1.8877720611906472,"['Fe', 'Li', 'O', 'P']"
mp-1022353,LiMg6Fe,3,True,2.3550081184788096,1.4286012688349323,-0.8682128617659177,False,-1.0844213957549942,-0.2986396905116886,"['Fe', 'Li', 'Mg']"
mp-1222311,LiGeSbTe3,4,False,1.5932381801586426,0.9873838749757394,-0.31163953813033,False,1.2904770252924307,-0.7449468707684687,"['Ge', 'Li', 'Sb', 'Te']"
mp-867569,Li6Mn3Cr2Fe3O16,5,True,-0.0311049767805857,-0.0442065639464994,-0.8682128617659177,False,0.4365498909432856,-0.4387861493846364,"['Cr', 'Fe', 'Li', 'Mn', 'O']"
mp-1175032,Li7Mn2(CoO4)3,4,True,0.1335907859836384,0.2143755099562029,-0.8682128617659177,False,0.1905028506725969,-0.6115881893535017,"['Co', 'Li', 'Mn', 'O']"
mp-977583,LiNpIr2,3,False,1.731964080043734,-11.795890572437536,-0.8682128617659177,False,8.03657507905461,-1.0469931788934566,"['Ir', 'Li', 'Np']"
mp-31443,Li2InIr,3,False,1.7916006749623612,-3.770763976364513,-0.8682128617659177,False,3.279370954846329,-1.0602918033896036,"['In', 'Ir', 'Li']"
mp-1114027,Rb2LiTlBr6,4,False,0.4929138402472848,1.2026817565088013,-0.4938462064884038,False,0.3015576059763523,-0.2546313005021697,"['Br', 'Li', 'Rb', 'Tl']"
mp-753496,LiCoSnO4,4,True,0.1441500624934228,0.215408661863686,-0.3779272855560283,False,1.1876803821176536,-0.3752733315239203,"['Co', 'Li', 'O', 'Sn']"
mp-1236059,LiMn2Fe2(PO4)4,5,True,-0.4692962337265347,-0.1866532181886412,-0.54882644235119,False,-0.2302660776151566,-0.3816775130029312,"['Fe', 'Li', 'Mn', 'O', 'P']"
mp-779066,Li4Mn3Fe(BO3)4,5,True,-0.5379401501468616,-0.1709384460765511,1.2432448662452946,True,-0.3724848072906501,0.2142482107460429,"['B', 'Fe', 'Li', 'Mn', 'O']"
mp-1211793,Li4AuS4,3,False,1.3058363755138247,0.9977711174372712,-0.8682128617659177,False,-0.0971292222356711,-0.2991548283056175,"['Au', 'Li', 'S']"
mp-864930,LiTiIr2,3,False,1.4453412442461244,-0.0734748944192013,-0.8682128617659177,False,6.513973710112937,-1.0819809587843945,"['Ir', 'Li', 'Ti']"
mp-777461,Li4V3Cr2Sn3O16,5,False,-0.3684638246983537,-0.0650070234993745,0.0397058361208937,True,0.6651480164292304,-0.3318965619393029,"['Cr', 'Li', 'O', 'Sn', 'V']"
mp-777063,Li10Mn3Cr3(FeO8)2,5,True,-0.1320871035551068,0.0391704513385267,-0.1581417614050414,False,0.1702358696266312,-0.3306990317025678,"['Cr', 'Fe', 'Li', 'Mn', 'O']"
mp-774849,Li4V5(Fe2O9)2,4,True,-0.1987437295065401,-0.1609363162768973,0.0774201112139628,True,0.0342323966403073,0.7644880381159429,"['Fe', 'Li', 'O', 'V']"
mp-1174757,Li4MnCo2O7,4,True,0.1858778527689531,0.2261490946480747,-0.8682128617659177,False,0.2215072227204144,-0.5037161432214103,"['Co', 'Li', 'Mn', 'O']"
mp-758140,LiTi(PO3)4,4,False,-0.7842257004903408,-0.1323759245193166,-0.7274444992551651,False,-0.7805679385939414,0.1378284666333387,"['Li', 'O', 'P', 'Ti']"
mp-768668,Li4Ti3V3(WO8)2,5,False,-0.7653107491458416,-0.3589666585840786,-0.7755183508100644,False,0.9007824301741748,-0.3463906258266878,"['Li', 'O', 'Ti', 'V', 'W']"
mp-753902,LiFeBO3,4,True,-0.3911340503826719,-0.1071239497780464,1.3832684226051963,True,-0.3343300764376885,-0.8794133534111992,"['B', 'Fe', 'Li', 'O']"
mp-756781,Sr3Li2Nb4O13,4,False,-1.2396398939037,-0.2867048572140939,-0.8682128617659177,False,0.8176133059416315,-0.4123330621072054,"['Li', 'Nb', 'O', 'Sr']"
mp-705887,Li2TiCr(PO4)3,5,False,-0.9528670949511492,-0.1936453196450156,0.7711731859062049,True,-0.5548843780580547,1.3796163020350418,"['Cr', 'Li', 'O', 'P', 'Ti']"
mp-1178083,Li12CrNi3P4(CO7)4,6,True,-0.373571862383749,0.0619203950169585,0.2385690783979894,True,-0.5970853444577597,0.3244039895482923,"['C', 'Cr', 'Li', 'Ni', 'O', 'P']"
mp-864601,LiMg2Rh,3,False,1.7707027186005806,1.096549363348724,-0.8682128617659177,False,0.2583529377091141,-1.0544649472081498,"['Li', 'Mg', 'Rh']"
mp-1174527,Li7Mn2(CoO4)3,4,True,0.1836305766156963,0.2275724259875898,-0.1733764326724383,False,0.2152354462817147,-0.6172763342402355,"['Co', 'Li', 'Mn', 'O']"
mp-1174704,Li4MnCo2O7,4,True,0.1786736872890417,0.2242491513087097,-0.6580421079259099,False,0.2424770730547121,-0.5093132558562349,"['Co', 'Li', 'Mn', 'O']"
mp-849312,LiMnP3HO10,5,True,-0.4996708669932792,-0.0472450474148274,0.2613872304740468,True,-0.9785978134782926,1.409631545344713,"['H', 'Li', 'Mn', 'O', 'P']"
mp-774825,Li4Nb3Co3(TeO8)2,5,True,-0.2186887359886599,-0.0193336473962473,-0.335879592858012,False,0.7052689243389273,0.7468932418293561,"['Co', 'Li', 'Nb', 'O', 'Te']"
mp-1111474,Na2LiTlCl6,4,False,0.433353601543091,1.12917804834393,0.2343033704431174,True,-0.4877749341968032,-0.4921757078029299,"['Cl', 'Li', 'Na', 'Tl']"
mp-1184876,K3Li,2,False,2.296362256593868,0.6616077241233821,-0.8682128617659177,False,-1.9035028081934664,-0.5800385844212517,"['K', 'Li']"
mp-774897,Li3Mn2CrO6,4,True,-0.2647479941654866,-0.0638106693383163,-0.7313039493095731,False,0.2305411415150467,-0.5854661194595804,"['Cr', 'Li', 'Mn', 'O']"
mp-757923,Li4Nb2Fe3Cu3O16,5,True,0.045463701423778,0.0511648651916208,-0.8682128617659177,False,0.5388209898155415,-0.3669194583401303,"['Cu', 'Fe', 'Li', 'Nb', 'O']"
mp-766032,Li2Ni(CO3)2,4,True,0.0416823597343975,0.0266550646924781,1.7421972776650814,True,-0.7110352356166177,0.1363257546953711,"['C', 'Li', 'Ni', 'O']"
mp-758778,LiFe4(PO4)3,4,True,-0.3650537917462945,-0.1738016073560815,1.4035813176283936,True,-0.2055211098666257,0.1969244054387871,"['Fe', 'Li', 'O', 'P']"
mp-1638858,Li8(FeO2)5,3,True,0.188191953208175,0.2372936926874058,-0.7792423815643171,False,-0.4166464429797388,0.2788975258080375,"['Fe', 'Li', 'O']"
mp-753110,Li2Ti(CoO3)2,4,True,-0.149586710331348,0.0309481090109517,-0.2517842074619772,False,0.1625599234060068,-0.5762547494533232,"['Co', 'Li', 'O', 'Ti']"
mp-38200,Li2PS3,3,False,1.1003741267543017,0.7820827567059598,-0.8682128617659177,False,-1.0300519795508931,-0.0143962193288657,"['Li', 'P', 'S']"
mp-1235929,LiMn6(OF2)4,4,True,-0.5801681751216202,-0.0189282181111508,-0.6184319626306766,False,0.1203157328240919,-0.5639974852505075,"['F', 'Li', 'Mn', 'O']"
mp-531722,Li5Nb6O18,3,False,-0.9402751033520396,-0.3021904702209212,-0.8682128617659177,False,0.3881613372620307,0.7109442881515493,"['Li', 'Nb', 'O']"
mp-1222665,Li2MgCdP2,4,False,1.9033936256991844,1.207078005741997,-0.8682128617659177,False,-0.178257251943267,-0.9456122029424608,"['Cd', 'Li', 'Mg', 'P']"
mp-1236344,Sr4LiMn2(GaO5)2,5,True,-0.6461817617048334,0.1078992207454136,-0.4313501994670355,False,0.6612871129005217,-0.4623012614533219,"['Ga', 'Li', 'Mn', 'O', 'Sr']"
mp-1094665,LiMg3,2,False,2.149186555947713,1.0251468547391542,-0.8682128617659177,False,-1.4876558242739533,-0.9873466667046036,"['Li', 'Mg']"
mp-787252,LiTi2(PO4)3,4,False,2.7195666207996103,0.7516975772809936,-0.8682128617659177,False,-0.6346661700789142,1.415251015684182,"['Li', 'O', 'P', 'Ti']"
mp-1222622,Li3Tb4ZnSn8,4,False,1.7309197460427197,0.950452296340388,-0.8682128617659177,False,2.3032499940107467,-0.1237991777578321,"['Li', 'Sn', 'Tb', 'Zn']"
mp-753216,LiAg2F4,3,False,0.2424126334370946,-0.7849211620612396,-0.8682128617659177,False,0.7383610145242808,-0.6480546739495057,"['Ag', 'F', 'Li']"
mp-757806,LiSn(PO3)4,4,False,-0.5693660780034889,-0.0130729761072682,-0.8295506515717669,False,-0.4256346005017684,0.1215856576924569,"['Li', 'O', 'P', 'Sn']"
mp-774886,Li4Nb3Cu3(TeO8)2,5,False,-0.1231145985834826,0.1001971939380615,-0.8682128617659177,False,0.6761663087344201,-0.2226222904940165,"['Cu', 'Li', 'Nb', 'O', 'Te']"
mp-755458,Li3Cr3FeO8,4,True,-0.2369427519560132,-0.1241807610623845,-0.3463068789699196,False,0.1723749503321265,-0.8066737236796858,"['Cr', 'Fe', 'Li', 'O']"
mp-675379,Li2Ta2O3,3,False,0.1150555468276842,-0.1881843932240847,-0.8682128617659177,False,2.462061294519735,-0.6911943733919124,"['Li', 'O', 'Ta']"
mp-864930,LiTiIr2,3,False,1.4453412442461244,-0.0734748944192013,-0.8682128617659177,False,6.513973710112937,-1.0819809587843945,"['Ir', 'Li', 'Ti']"
mp-699460,KLiH4S2(NO3)2,6,False,0.5662786878260111,0.3958172647193975,2.850942797681231,True,-1.171878566878468,-0.0951959490577574,"['H', 'K', 'Li', 'N', 'O', 'S']"
mp-763785,LiMn2OF3,4,True,-0.7479364034744493,0.0597766445516788,0.5819247139400899,True,-0.1839306152812273,-0.1906101298132895,"['F', 'Li', 'Mn', 'O']"
mp-753666,Li4Nb3Fe3(SnO8)2,5,True,-0.3884845947556171,-0.123618205559213,-0.711938989387459,False,0.7359256042020896,-0.2817411084443034,"['Fe', 'Li', 'Nb', 'O', 'Sn']"
mp-768424,Li17(CoO4)4,3,True,0.1920884110361637,0.490360286867461,-0.323827275144248,False,-0.7791284649321697,-0.1074874041596079,"['Co', 'Li', 'O']"
mp-1210973,Li3Cr4PH3O16,5,False,0.6100246706755428,0.2047594749520019,0.8817430444824722,True,-1.2415001006003308,0.0748181989229749,"['Cr', 'H', 'Li', 'O', 'P']"
mp-754210,Li6FeS4,3,True,0.7613811697323516,0.7773967249673243,-0.8682128617659177,False,-1.1570179108016525,-0.1668842330665016,"['Fe', 'Li', 'S']"
mp-1177575,Li3Nb(FeO2)4,4,True,-0.0936891555158526,-0.105192332122463,0.4684433404104979,True,0.6300097698746914,-0.7628287357210176,"['Fe', 'Li', 'Nb', 'O']"
mp-1177969,Li2Fe3WO8,4,True,0.0385988548499438,-0.1457293719080951,0.2366732081958244,True,1.2187817000515582,-0.3892041529166647,"['Fe', 'Li', 'O', 'W']"
mp-1648306,Li2FeP2O7,4,True,-0.6241857085909814,-0.0223060527027526,2.1508927255317976,True,-0.6599910995965595,-0.3926534352190503,"['Fe', 'Li', 'O', 'P']"
mp-757508,Li6Mn15O32,3,True,0.0668289814140687,-0.1254832612389706,-0.8682128617659177,False,0.2711586060514369,0.3515351179087971,"['Li', 'Mn', 'O']"
mp-777044,Li32Ti3Cr13O48,4,False,-0.4396946691056368,0.0694864956397401,-0.110948135301148,False,-0.1452297589004,1.217740727853035,"['Cr', 'Li', 'O', 'Ti']"
mp-25935,Li3Ti2(PO4)3,4,False,-0.9868644288964432,-0.1307522414327868,-0.8155347540057618,False,-0.5724276859622459,1.4219605220184448,"['Li', 'O', 'P', 'Ti']"
mp-755755,Li3Nb(CuO2)4,4,False,0.2900613594467776,0.3130589247330428,-0.8682128617659177,False,0.8943914882235561,-0.7707160837378259,"['Cu', 'Li', 'Nb', 'O']"
mp-752914,Li(CoO2)2,3,True,0.582027813787156,0.20140718285589,-0.8682128617659177,False,0.5402964545673988,-0.840891873397991,"['Co', 'Li', 'O']"
mp-1177175,Li5Fe2P2(CO7)2,5,True,-0.3669817014126008,-0.0092820899966717,-0.010060756685938,False,-0.6831344476710525,0.3653989070393232,"['C', 'Fe', 'Li', 'O', 'P']"
mp-1176250,Li9Mn2Co5O16,4,True,0.2954625124691817,0.2535376847558351,-0.8682128617659177,False,0.2663861648653739,-0.4024647586249064,"['Co', 'Li', 'Mn', 'O']"
mp-1307265,LiV3OF11,4,False,-1.1020247744857408,0.247817719880645,0.4012753675337944,True,-0.6426223840548032,0.0844375086060531,"['F', 'Li', 'O', 'V']"
mp-754849,LiV4O5F7,4,False,-0.9117798169626172,-0.0053462860774104,-0.2831337754477774,False,-0.2563879653681584,-0.6347743565221395,"['F', 'Li', 'O', 'V']"
mp-1185328,LiHo2In,3,False,1.900105091932924,1.0342542547905822,-0.8682128617659177,False,2.44678409919707,-0.9458048910687704,"['Ho', 'In', 'Li']"
mp-772927,NaLi2FePCO7,6,True,-0.3703554445053492,0.0370023276453659,1.7893231941188978,True,-0.6278319910202413,0.4514024428809508,"['C', 'Fe', 'Li', 'Na', 'O', 'P']"
mp-1192957,Li8Ce7Ge10,3,False,1.4253074360943827,0.7185406296096054,-0.8682128617659177,False,1.384939871438523,0.2140647640459917,"['Ce', 'Ge', 'Li']"
mp-1176905,Li6V3P8O29,4,False,-0.7532855136292772,-0.082387816800839,-0.8681451521158404,False,-0.7889036834931784,2.142015352824066,"['Li', 'O', 'P', 'V']"
mp-766422,Li3BiS4,3,False,1.0535434149344969,0.8674498658818544,0.4004628517328665,True,-0.2561341017867969,0.801272804244135,"['Bi', 'Li', 'S']"
mp-759977,LiVF4,3,False,-1.2744618389271285,0.3008524785940302,-0.1269953223694726,False,-0.5745906961428611,0.5379355344586514,"['F', 'Li', 'V']"
mp-1301550,Li2VO2F,4,False,-0.7459296590063738,0.1470333875961442,-0.1859027179367428,False,-0.1313120017538742,-0.6130989266327519,"['F', 'Li', 'O', 'V']"
mp-867584,Li3Co13O16,3,True,0.6855543304073248,0.1089766185835383,-0.8682128617659177,False,1.3381845959769965,-0.3684886237566261,"['Co', 'Li', 'O']"
mp-765509,LiV(OF)2,4,False,-0.7353322990739699,0.1495898319915992,0.5530804030071506,True,-0.5832015942434465,-0.386100902122385,"['F', 'Li', 'O', 'V']"
mp-1176928,Li6V3P8O29,4,False,-0.7527718929477155,-0.0822523604186094,-0.2002571637531351,False,-0.7911414052805695,2.14641814604252,"['Li', 'O', 'P', 'V']"
mp-769659,Li2TiFeO4,4,True,-0.6100079019848846,-0.0719604889966172,-0.8040918231426937,False,0.1340000392441254,-0.3565234604888521,"['Fe', 'Li', 'O', 'Ti']"
mp-1101998,LiFeAs,3,True,1.9337954955264065,0.593267949285378,-0.8682128617659177,False,1.600269153067668,-0.8081323031918932,"['As', 'Fe', 'Li']"
mp-767568,Li3Mn4(PO4)6,4,True,-0.4425904228431181,-0.0962937156194885,-0.8682128617659177,False,-0.3595052633153869,-0.0287036541560759,"['Li', 'Mn', 'O', 'P']"
mp-864768,LiSnIr2,3,False,1.858776135444976,0.3174322423566171,-0.8682128617659177,False,7.1264435827249,-1.0683210248128678,"['Ir', 'Li', 'Sn']"
